TurnNumber,PlayerBalance
3847,1125.0
3848,1115.0
3849,1125.0
3850,1135.0
3851,1125.0
3852,1115.0
3853,1105.0
3854,1095.0
3855,1085.0
3856,1100.0
3857,1090.0
3858,1080.0
3859,1090.0
3860,1100.0
3861,1110.0
3862,1125.0
3863,1135.0
3864,1145.0
3865,1155.0
3866,1165.0
3867,1155.0
3868,1165.0
3869,1165.0
3870,1175.0
3871,1185.0
3872,1195.0
3873,1210.0
3874,1210.0
3875,1200.0
3876,1210.0
3877,1210.0
3878,1220.0
3879,1210.0
3880,1210.0
3881,1200.0
3882,1200.0
3883,1210.0
3884,1200.0
3885,1190.0
3886,1190.0
3887,1180.0
3888,1170.0
3889,1160.0
3890,1160.0
3891,1150.0
3892,1160.0
3893,1150.0
3894,1140.0
3895,1130.0
3896,1120.0
3897,1130.0
3898,1145.0
3899,1155.0
3900,1165.0
3901,1155.0
3902,1155.0
3903,1155.0
3904,1165.0
3905,1180.0
3906,1170.0
3907,1160.0
3908,1150.0
3909,1150.0
3910,1140.0
3911,1130.0
3912,1120.0
3913,1120.0
3914,1130.0
3915,1120.0
3916,1130.0
3917,1140.0
3918,1130.0
3919,1140.0
3920,1150.0
3921,1160.0
3922,1170.0
3923,1180.0
3924,1190.0
3925,1180.0
3926,1170.0
3927,1160.0
3928,1150.0
3929,1140.0
3930,1150.0
3931,1160.0
3932,1170.0
3933,1160.0
3934,1150.0
3935,1140.0
3936,1130.0
3937,1120.0
3938,1130.0
3939,1140.0
3940,1130.0
3941,1145.0
3942,1135.0
3943,1135.0
3944,1145.0
3945,1155.0
3946,1145.0
3947,1155.0
3948,1165.0
3949,1175.0
3950,1165.0
3951,1175.0
3952,1165.0
3953,1155.0
3954,1145.0
3955,1135.0
3956,1125.0
3957,1115.0
3958,1125.0
3959,1140.0
3960,1130.0
3961,1120.0
3962,1130.0
3963,1140.0
3964,1130.0
3965,1130.0
3966,1120.0
3967,1130.0
3968,1120.0
3969,1130.0
3970,1140.0
3971,1130.0
3972,1120.0
3973,1110.0
3974,1100.0
3975,1090.0
3976,1090.0
3977,1080.0
3978,1095.0
3979,1085.0
3980,1075.0
3981,1075.0
3982,1065.0
3983,1080.0
3984,1090.0
3985,1080.0
3986,1090.0
3987,1105.0
3988,1095.0
3989,1085.0
3990,1075.0
3991,1085.0
3992,1085.0
3993,1095.0
3994,1105.0
3995,1115.0
3996,1125.0
3997,1115.0
3998,1105.0
3999,1095.0
4000,1105.0
4001,1115.0
4002,1125.0
4003,1135.0
4004,1145.0
4005,1155.0
4006,1145.0
4007,1155.0
4008,1165.0
4009,1155.0
4010,1145.0
4011,1155.0
4012,1145.0
4013,1135.0
4014,1125.0
4015,1135.0
4016,1125.0
4017,1135.0
4018,1125.0
4019,1115.0
4020,1105.0
4021,1115.0
4022,1125.0
4023,1140.0
4024,1130.0
4025,1140.0
4026,1150.0
4027,1140.0
4028,1150.0
4029,1150.0
4030,1160.0
4031,1170.0
4032,1160.0
4033,1170.0
4034,1160.0
4035,1160.0
4036,1150.0
4037,1140.0
4038,1150.0
4039,1140.0
4040,1130.0
4041,1140.0
4042,1155.0
4043,1155.0
4044,1165.0
4045,1175.0
4046,1185.0
4047,1195.0
4048,1205.0
4049,1215.0
4050,1205.0
4051,1195.0
4052,1205.0
4053,1215.0
4054,1225.0
4055,1235.0
4056,1245.0
4057,1255.0
4058,1255.0
4059,1245.0
4060,1255.0
4061,1245.0
4062,1235.0
4063,1245.0
4064,1245.0
4065,1235.0
4066,1225.0
4067,1235.0
4068,1235.0
4069,1250.0
4070,1240.0
4071,1250.0
4072,1240.0
4073,1250.0
4074,1240.0
4075,1255.0
4076,1265.0
4077,1275.0
4078,1285.0
4079,1275.0
4080,1265.0
4081,1275.0
4082,1265.0
4083,1275.0
4084,1285.0
4085,1275.0
4086,1285.0
4087,1285.0
4088,1295.0
4089,1305.0
4090,1295.0
4091,1305.0
4092,1320.0
4093,1330.0
4094,1340.0
4095,1350.0
4096,1360.0
4097,1370.0
4098,1360.0
4099,1350.0
4100,1360.0
4101,1350.0
4102,1340.0
4103,1330.0
4104,1340.0
4105,1350.0
4106,1340.0
4107,1330.0
4108,1340.0
4109,1330.0
4110,1340.0
4111,1355.0
4112,1345.0
4113,1355.0
4114,1365.0
4115,1375.0
4116,1365.0
4117,1365.0
4118,1365.0
4119,1375.0
4120,1385.0
4121,1395.0
4122,1405.0
4123,1405.0
4124,1415.0
4125,1405.0
4126,1415.0
4127,1405.0
4128,1395.0
4129,1410.0
4130,1420.0
4131,1410.0
4132,1420.0
4133,1410.0
4134,1425.0
4135,1435.0
4136,1445.0
4137,1435.0
4138,1445.0
4139,1460.0
4140,1450.0
4141,1460.0
4142,1470.0
4143,1480.0
4144,1470.0
4145,1460.0
4146,1470.0
4147,1480.0
4148,1470.0
4149,1460.0
4150,1450.0
4151,1460.0
4152,1450.0
4153,1460.0
4154,1470.0
4155,1480.0
4156,1490.0
4157,1500.0
4158,1490.0
4159,1500.0
4160,1510.0
4161,1500.0
4162,1490.0
4163,1505.0
4164,1495.0
4165,1505.0
4166,1495.0
4167,1485.0
4168,1475.0
4169,1465.0
4170,1475.0
4171,1465.0
4172,1455.0
4173,1445.0
4174,1455.0
4175,1445.0
4176,1435.0
4177,1445.0
4178,1435.0
4179,1425.0
4180,1425.0
4181,1440.0
4182,1430.0
4183,1420.0
4184,1410.0
4185,1400.0
4186,1390.0
4187,1400.0
4188,1390.0
4189,1380.0
4190,1370.0
4191,1360.0
4192,1370.0
4193,1360.0
4194,1350.0
4195,1360.0
4196,1350.0
4197,1360.0
4198,1370.0
4199,1380.0
4200,1370.0
4201,1380.0
4202,1390.0
4203,1400.0
4204,1390.0
4205,1380.0
4206,1390.0
4207,1380.0
4208,1370.0
4209,1360.0
4210,1350.0
4211,1340.0
4212,1330.0
4213,1340.0
4214,1350.0
4215,1340.0
4216,1330.0
4217,1340.0
4218,1355.0
4219,1370.0
4220,1380.0
4221,1370.0
4222,1360.0
4223,1350.0
4224,1340.0
4225,1350.0
4226,1360.0
4227,1370.0
4228,1360.0
4229,1370.0
4230,1380.0
4231,1390.0
4232,1390.0
4233,1400.0
4234,1410.0
4235,1410.0
4236,1425.0
4237,1435.0
4238,1425.0
4239,1435.0
4240,1425.0
4241,1415.0
4242,1425.0
4243,1435.0
4244,1445.0
4245,1435.0
4246,1425.0
4247,1415.0
4248,1425.0
4249,1435.0
4250,1445.0
4251,1445.0
4252,1455.0
4253,1445.0
4254,1455.0
4255,1465.0
4256,1455.0
4257,1445.0
4258,1455.0
4259,1465.0
4260,1475.0
4261,1475.0
4262,1465.0
4263,1455.0
4264,1445.0
4265,1435.0
4266,1425.0
4267,1435.0
4268,1445.0
4269,1455.0
4270,1465.0
4271,1475.0
4272,1465.0
4273,1455.0
4274,1445.0
4275,1455.0
4276,1445.0
4277,1435.0
4278,1445.0
4279,1455.0
4280,1465.0
4281,1480.0
4282,1470.0
4283,1470.0
4284,1460.0
4285,1450.0
4286,1440.0
4287,1450.0
4288,1450.0
4289,1440.0
4290,1430.0
4291,1420.0
4292,1410.0
4293,1400.0
4294,1410.0
4295,1420.0
4296,1410.0
4297,1425.0
4298,1435.0
4299,1425.0
4300,1415.0
4301,1430.0
4302,1420.0
4303,1410.0
4304,1420.0
4305,1420.0
4306,1410.0
4307,1400.0
4308,1390.0
4309,1380.0
4310,1370.0
4311,1360.0
4312,1350.0
4313,1340.0
4314,1330.0
4315,1320.0
4316,1310.0
4317,1320.0
4318,1330.0
4319,1340.0
4320,1330.0
4321,1340.0
4322,1350.0
4323,1340.0
4324,1355.0
4325,1345.0
4326,1355.0
4327,1365.0
4328,1355.0
4329,1345.0
4330,1360.0
4331,1370.0
4332,1370.0
4333,1370.0
4334,1360.0
4335,1370.0
4336,1380.0
4337,1380.0
4338,1390.0
4339,1380.0
4340,1390.0
4341,1400.0
4342,1410.0
4343,1400.0
4344,1410.0
4345,1420.0
4346,1410.0
4347,1400.0
4348,1390.0
4349,1400.0
4350,1390.0
4351,1400.0
4352,1410.0
4353,1420.0
4354,1420.0
4355,1410.0
4356,1425.0
4357,1435.0
4358,1425.0
4359,1415.0
4360,1405.0
4361,1395.0
4362,1405.0
4363,1395.0
4364,1395.0
4365,1405.0
4366,1395.0
4367,1385.0
4368,1395.0
4369,1405.0
4370,1395.0
4371,1385.0
4372,1400.0
4373,1400.0
4374,1390.0
4375,1380.0
4376,1370.0
4377,1360.0
4378,1360.0
4379,1350.0
4380,1340.0
4381,1330.0
4382,1340.0
4383,1350.0
4384,1360.0
4385,1360.0
4386,1350.0
4387,1360.0
4388,1360.0
4389,1350.0
4390,1340.0
4391,1340.0
4392,1355.0
4393,1370.0
4394,1380.0
4395,1370.0
4396,1380.0
4397,1390.0
4398,1390.0
4399,1380.0
4400,1370.0
4401,1380.0
4402,1395.0
4403,1385.0
4404,1375.0
4405,1385.0
4406,1375.0
4407,1385.0
4408,1395.0
4409,1385.0
4410,1400.0
4411,1390.0
4412,1380.0
4413,1370.0
4414,1360.0
4415,1370.0
4416,1370.0
4417,1360.0
4418,1375.0
4419,1365.0
4420,1355.0
4421,1345.0
4422,1335.0
4423,1335.0
4424,1345.0
4425,1335.0
4426,1350.0
4427,1360.0
4428,1360.0
4429,1370.0
4430,1380.0
4431,1390.0
4432,1380.0
4433,1370.0
4434,1360.0
4435,1370.0
4436,1380.0
4437,1380.0
4438,1370.0
4439,1360.0
4440,1375.0
4441,1385.0
4442,1395.0
4443,1385.0
4444,1395.0
4445,1395.0
4446,1385.0
4447,1395.0
4448,1385.0
4449,1395.0
4450,1405.0
4451,1420.0
4452,1430.0
4453,1440.0
4454,1450.0
4455,1440.0
4456,1450.0
4457,1460.0
4458,1470.0
4459,1460.0
4460,1470.0
4461,1460.0
4462,1450.0
4463,1450.0
4464,1450.0
4465,1440.0
4466,1440.0
4467,1450.0
4468,1460.0
4469,1470.0
4470,1460.0
4471,1470.0
4472,1480.0
4473,1470.0
4474,1470.0
4475,1470.0
4476,1460.0
4477,1470.0
4478,1460.0
4479,1470.0
4480,1460.0
4481,1460.0
4482,1470.0
4483,1480.0
4484,1490.0
4485,1480.0
4486,1470.0
4487,1480.0
4488,1490.0
4489,1500.0
4490,1490.0
4491,1490.0
4492,1490.0
4493,1480.0
4494,1490.0
4495,1500.0
4496,1490.0
4497,1480.0
4498,1470.0
4499,1480.0
4500,1470.0
4501,1460.0
4502,1470.0
4503,1480.0
4504,1480.0
4505,1470.0
4506,1480.0
4507,1495.0
4508,1505.0
4509,1495.0
4510,1495.0
4511,1505.0
4512,1515.0
4513,1525.0
4514,1540.0
4515,1530.0
4516,1520.0
4517,1510.0
4518,1510.0
4519,1500.0
4520,1490.0
4521,1500.0
4522,1510.0
4523,1500.0
4524,1500.0
4525,1490.0
4526,1480.0
4527,1470.0
4528,1460.0
4529,1470.0
4530,1480.0
4531,1470.0
4532,1460.0
4533,1470.0
4534,1460.0
4535,1450.0
4536,1460.0
4537,1470.0
4538,1460.0
4539,1470.0
4540,1460.0
4541,1450.0
4542,1440.0
4543,1430.0
4544,1420.0
4545,1410.0
4546,1420.0
4547,1410.0
4548,1420.0
4549,1430.0
4550,1440.0
4551,1450.0
4552,1460.0
4553,1470.0
4554,1460.0
4555,1450.0
4556,1440.0
4557,1440.0
4558,1430.0
4559,1440.0
4560,1430.0
4561,1420.0
4562,1430.0
4563,1420.0
4564,1410.0
4565,1410.0
4566,1420.0
4567,1410.0
4568,1420.0
4569,1410.0
4570,1400.0
4571,1410.0
4572,1420.0
4573,1410.0
4574,1420.0
4575,1420.0
4576,1430.0
4577,1420.0
4578,1410.0
4579,1420.0
4580,1430.0
4581,1440.0
4582,1450.0
4583,1440.0
4584,1440.0
4585,1450.0
4586,1440.0
4587,1430.0
4588,1440.0
4589,1450.0
4590,1460.0
4591,1470.0
4592,1460.0
4593,1450.0
4594,1465.0
4595,1480.0
4596,1470.0
4597,1480.0
4598,1490.0
4599,1500.0
4600,1510.0
4601,1500.0
4602,1510.0
4603,1525.0
4604,1515.0
4605,1505.0
4606,1495.0
4607,1505.0
4608,1495.0
4609,1505.0
4610,1515.0
4611,1505.0
4612,1495.0
4613,1505.0
4614,1515.0
4615,1525.0
4616,1515.0
4617,1505.0
4618,1515.0
4619,1515.0
4620,1525.0
4621,1535.0
4622,1545.0
4623,1555.0
4624,1555.0
4625,1565.0
4626,1555.0
4627,1565.0
4628,1575.0
4629,1585.0
4630,1595.0
4631,1585.0
4632,1575.0
4633,1565.0
4634,1580.0
4635,1590.0
4636,1600.0
4637,1590.0
4638,1605.0
4639,1595.0
4640,1585.0
4641,1575.0
4642,1565.0
4643,1555.0
4644,1565.0
4645,1565.0
4646,1575.0
4647,1585.0
4648,1575.0
4649,1565.0
4650,1555.0
4651,1565.0
4652,1575.0
4653,1565.0
4654,1555.0
4655,1565.0
4656,1575.0
4657,1565.0
4658,1565.0
4659,1555.0
4660,1570.0
4661,1580.0
4662,1570.0
4663,1560.0
4664,1550.0
4665,1540.0
4666,1530.0
4667,1530.0
4668,1540.0
4669,1540.0
4670,1550.0
4671,1560.0
4672,1550.0
4673,1540.0
4674,1530.0
4675,1540.0
4676,1540.0
4677,1530.0
4678,1540.0
4679,1540.0
4680,1550.0
4681,1550.0
4682,1560.0
4683,1570.0
4684,1580.0
4685,1590.0
4686,1580.0
4687,1580.0
4688,1590.0
4689,1600.0
4690,1600.0
4691,1590.0
4692,1600.0
4693,1590.0
4694,1580.0
4695,1595.0
4696,1585.0
4697,1595.0
4698,1585.0
4699,1575.0
4700,1565.0
4701,1555.0
4702,1545.0
4703,1555.0
4704,1545.0
4705,1535.0
4706,1525.0
4707,1535.0
4708,1545.0
4709,1555.0
4710,1570.0
4711,1580.0
4712,1590.0
4713,1600.0
4714,1610.0
4715,1610.0
4716,1610.0
4717,1620.0
4718,1610.0
4719,1600.0
4720,1610.0
4721,1620.0
4722,1630.0
4723,1640.0
4724,1630.0
4725,1620.0
4726,1610.0
4727,1600.0
4728,1610.0
4729,1620.0
4730,1630.0
4731,1630.0
4732,1640.0
4733,1630.0
4734,1620.0
4735,1630.0
4736,1620.0
4737,1610.0
4738,1600.0
4739,1610.0
4740,1620.0
4741,1630.0
4742,1640.0
4743,1650.0
4744,1640.0
4745,1650.0
4746,1665.0
4747,1655.0
4748,1665.0
4749,1675.0
4750,1665.0
4751,1675.0
4752,1665.0
4753,1655.0
4754,1645.0
4755,1655.0
4756,1645.0
4757,1635.0
4758,1625.0
4759,1615.0
4760,1615.0
4761,1625.0
4762,1635.0
4763,1625.0
4764,1625.0
4765,1615.0
4766,1605.0
4767,1595.0
4768,1585.0
4769,1595.0
4770,1605.0
4771,1615.0
4772,1625.0
4773,1615.0
4774,1625.0
4775,1615.0
4776,1630.0
4777,1630.0
4778,1620.0
4779,1630.0
4780,1620.0
4781,1610.0
4782,1620.0
4783,1610.0
4784,1600.0
4785,1610.0
4786,1620.0
4787,1630.0
4788,1630.0
4789,1640.0
4790,1640.0
4791,1630.0
4792,1640.0
4793,1640.0
4794,1655.0
4795,1645.0
4796,1655.0
4797,1665.0
4798,1655.0
4799,1645.0
4800,1635.0
4801,1645.0
4802,1635.0
4803,1625.0
4804,1615.0
4805,1625.0
4806,1615.0
4807,1605.0
4808,1620.0
4809,1635.0
4810,1645.0
4811,1635.0
4812,1645.0
4813,1660.0
4814,1650.0
4815,1660.0
4816,1670.0
4817,1680.0
4818,1690.0
4819,1700.0
4820,1690.0
4821,1700.0
4822,1710.0
4823,1700.0
4824,1710.0
4825,1700.0
4826,1710.0
4827,1710.0
4828,1700.0
4829,1690.0
4830,1700.0
4831,1690.0
4832,1680.0
4833,1690.0
4834,1680.0
4835,1690.0
4836,1700.0
4837,1690.0
4838,1680.0
4839,1690.0
4840,1700.0
4841,1710.0
4842,1720.0
4843,1735.0
4844,1725.0
4845,1715.0
4846,1730.0
4847,1720.0
4848,1730.0
4849,1740.0
4850,1730.0
4851,1740.0
4852,1730.0
4853,1740.0
4854,1730.0
4855,1720.0
4856,1710.0
4857,1720.0
4858,1710.0
4859,1720.0
4860,1730.0
4861,1730.0
4862,1740.0
4863,1750.0
4864,1760.0
4865,1760.0
4866,1775.0
4867,1785.0
4868,1785.0
4869,1775.0
4870,1785.0
4871,1775.0
4872,1765.0
4873,1775.0
4874,1765.0
4875,1755.0
4876,1765.0
4877,1765.0
4878,1755.0
4879,1765.0
4880,1780.0
4881,1770.0
4882,1780.0
4883,1770.0
4884,1760.0
4885,1770.0
4886,1780.0
4887,1770.0
4888,1780.0
4889,1770.0
4890,1780.0
4891,1790.0
4892,1780.0
4893,1770.0
4894,1780.0
4895,1790.0
4896,1780.0
4897,1770.0
4898,1780.0
4899,1770.0
4900,1780.0
4901,1790.0
4902,1800.0
4903,1790.0
4904,1800.0
4905,1810.0
4906,1820.0
4907,1810.0
4908,1800.0
4909,1790.0
4910,1780.0
4911,1770.0
4912,1780.0
4913,1770.0
4914,1785.0
4915,1775.0
4916,1765.0
4917,1755.0
4918,1765.0
4919,1775.0
4920,1785.0
4921,1795.0
4922,1785.0
4923,1775.0
4924,1765.0
4925,1755.0
4926,1765.0
4927,1765.0
4928,1775.0
4929,1775.0
4930,1790.0
4931,1780.0
4932,1790.0
4933,1790.0
4934,1790.0
4935,1780.0
4936,1770.0
4937,1760.0
4938,1750.0
4939,1740.0
4940,1730.0
4941,1740.0
4942,1730.0
4943,1740.0
4944,1730.0
4945,1730.0
4946,1740.0
4947,1740.0
4948,1755.0
4949,1770.0
4950,1760.0
4951,1770.0
4952,1760.0
4953,1760.0
4954,1750.0
4955,1760.0
4956,1750.0
4957,1740.0
4958,1750.0
4959,1740.0
4960,1730.0
4961,1740.0
4962,1750.0
4963,1750.0
4964,1760.0
4965,1775.0
4966,1765.0
4967,1755.0
4968,1745.0
4969,1755.0
4970,1765.0
4971,1775.0
4972,1785.0
4973,1775.0
4974,1765.0
4975,1755.0
4976,1755.0
4977,1765.0
4978,1755.0
4979,1745.0
4980,1755.0
4981,1745.0
4982,1735.0
4983,1745.0
4984,1755.0
4985,1765.0
4986,1755.0
4987,1745.0
4988,1735.0
4989,1745.0
4990,1735.0
4991,1745.0
4992,1735.0
4993,1745.0
4994,1755.0
4995,1765.0
4996,1755.0
4997,1755.0
4998,1765.0
4999,1775.0
5000,1765.0
5001,1780.0
5002,1770.0
5003,1780.0
5004,1770.0
5005,1760.0
5006,1775.0
5007,1765.0
5008,1755.0
5009,1765.0
5010,1755.0
5011,1765.0
5012,1775.0
5013,1785.0
5014,1775.0
5015,1785.0
5016,1795.0
5017,1795.0
5018,1805.0
5019,1815.0
5020,1805.0
5021,1795.0
5022,1805.0
5023,1805.0
5024,1795.0
5025,1805.0
5026,1795.0
5027,1805.0
5028,1795.0
5029,1785.0
5030,1800.0
5031,1810.0
5032,1800.0
5033,1790.0
5034,1800.0
5035,1815.0
5036,1805.0
5037,1795.0
5038,1805.0
5039,1815.0
5040,1825.0
5041,1815.0
5042,1805.0
5043,1815.0
5044,1805.0
5045,1795.0
5046,1785.0
5047,1775.0
5048,1765.0
5049,1775.0
5050,1785.0
5051,1775.0
5052,1765.0
5053,1755.0
5054,1755.0
5055,1765.0
5056,1755.0
5057,1745.0
5058,1735.0
5059,1725.0
5060,1735.0
5061,1725.0
5062,1735.0
5063,1745.0
5064,1755.0
5065,1745.0
5066,1735.0
5067,1745.0
5068,1735.0
5069,1725.0
5070,1715.0
5071,1725.0
5072,1715.0
5073,1705.0
5074,1705.0
5075,1715.0
5076,1725.0
5077,1740.0
5078,1730.0
5079,1720.0
5080,1710.0
5081,1700.0
5082,1690.0
5083,1700.0
5084,1710.0
5085,1700.0
5086,1710.0
5087,1720.0
5088,1710.0
5089,1710.0
5090,1720.0
5091,1710.0
5092,1725.0
5093,1735.0
5094,1745.0
5095,1755.0
5096,1765.0
5097,1755.0
5098,1745.0
5099,1755.0
5100,1765.0
5101,1755.0
5102,1745.0
5103,1760.0
5104,1770.0
5105,1760.0
5106,1750.0
5107,1760.0
5108,1750.0
5109,1760.0
5110,1750.0
5111,1760.0
5112,1750.0
5113,1740.0
5114,1730.0
5115,1720.0
5116,1710.0
5117,1700.0
5118,1710.0
5119,1720.0
5120,1710.0
5121,1700.0
5122,1690.0
5123,1700.0
5124,1690.0
5125,1680.0
5126,1670.0
5127,1680.0
5128,1670.0
5129,1660.0
5130,1670.0
5131,1660.0
5132,1675.0
5133,1685.0
5134,1675.0
5135,1675.0
5136,1685.0
5137,1695.0
5138,1685.0
5139,1675.0
5140,1665.0
5141,1655.0
5142,1645.0
5143,1655.0
5144,1665.0
5145,1655.0
5146,1645.0
5147,1655.0
5148,1665.0
5149,1680.0
5150,1690.0
5151,1680.0
5152,1670.0
5153,1660.0
5154,1650.0
5155,1640.0
5156,1630.0
5157,1620.0
5158,1630.0
5159,1630.0
5160,1620.0
5161,1630.0
5162,1640.0
5163,1650.0
5164,1640.0
5165,1650.0
5166,1640.0
5167,1650.0
5168,1660.0
5169,1675.0
5170,1665.0
5171,1655.0
5172,1665.0
5173,1675.0
5174,1665.0
5175,1675.0
5176,1665.0
5177,1665.0
5178,1655.0
5179,1665.0
5180,1675.0
5181,1665.0
5182,1675.0
5183,1665.0
5184,1675.0
5185,1690.0
5186,1700.0
5187,1710.0
5188,1700.0
5189,1690.0
5190,1680.0
5191,1670.0
5192,1680.0
5193,1670.0
5194,1660.0
5195,1650.0
5196,1640.0
5197,1650.0
5198,1660.0
5199,1670.0
5200,1680.0
5201,1670.0
5202,1660.0
5203,1650.0
5204,1660.0
5205,1660.0
5206,1660.0
5207,1660.0
5208,1670.0
5209,1670.0
5210,1660.0
5211,1670.0
5212,1670.0
5213,1660.0
5214,1670.0
5215,1680.0
5216,1670.0
5217,1660.0
5218,1650.0
5219,1640.0
5220,1650.0
5221,1660.0
5222,1670.0
5223,1680.0
5224,1690.0
5225,1680.0
5226,1670.0
5227,1680.0
5228,1680.0
5229,1680.0
5230,1680.0
5231,1670.0
5232,1660.0
5233,1670.0
5234,1670.0
5235,1660.0
5236,1650.0
5237,1640.0
5238,1630.0
5239,1620.0
5240,1610.0
5241,1600.0
5242,1590.0
5243,1600.0
5244,1610.0
5245,1625.0
5246,1635.0
5247,1635.0
5248,1625.0
5249,1635.0
5250,1645.0
5251,1635.0
5252,1645.0
5253,1655.0
5254,1645.0
5255,1655.0
5256,1645.0
5257,1635.0
5258,1625.0
5259,1635.0
5260,1625.0
5261,1635.0
5262,1645.0
5263,1655.0
5264,1670.0
5265,1680.0
5266,1690.0
5267,1700.0
5268,1710.0
5269,1700.0
5270,1690.0
5271,1690.0
5272,1680.0
5273,1690.0
5274,1680.0
5275,1670.0
5276,1680.0
5277,1695.0
5278,1685.0
5279,1685.0
5280,1675.0
5281,1685.0
5282,1695.0
5283,1705.0
5284,1695.0
5285,1705.0
5286,1715.0
5287,1705.0
5288,1695.0
5289,1705.0
5290,1715.0
5291,1705.0
5292,1695.0
5293,1685.0
5294,1695.0
5295,1685.0
5296,1675.0
5297,1665.0
5298,1675.0
5299,1675.0
5300,1685.0
5301,1675.0
5302,1685.0
5303,1675.0
5304,1685.0
5305,1695.0
5306,1705.0
5307,1715.0
5308,1725.0
5309,1735.0
5310,1725.0
5311,1715.0
5312,1705.0
5313,1715.0
5314,1730.0
5315,1720.0
5316,1710.0
5317,1720.0
5318,1730.0
5319,1740.0
5320,1750.0
5321,1760.0
5322,1770.0
5323,1780.0
5324,1790.0
5325,1800.0
5326,1800.0
5327,1810.0
5328,1800.0
5329,1810.0
5330,1800.0
5331,1810.0
5332,1800.0
5333,1790.0
5334,1780.0
5335,1770.0
5336,1760.0
5337,1770.0
5338,1780.0
5339,1770.0
5340,1760.0
5341,1770.0
5342,1780.0
5343,1790.0
5344,1800.0
5345,1790.0
5346,1780.0
5347,1780.0
5348,1770.0
5349,1780.0
5350,1770.0
5351,1780.0
5352,1770.0
5353,1780.0
5354,1790.0
5355,1800.0
5356,1790.0
5357,1800.0
5358,1815.0
5359,1825.0
5360,1835.0
5361,1835.0
5362,1845.0
5363,1835.0
5364,1825.0
5365,1815.0
5366,1825.0
5367,1835.0
5368,1825.0
5369,1825.0
5370,1835.0
5371,1825.0
5372,1815.0
5373,1805.0
5374,1820.0
5375,1830.0
5376,1830.0
5377,1840.0
5378,1830.0
5379,1820.0
5380,1830.0
5381,1820.0
5382,1830.0
5383,1820.0
5384,1820.0
5385,1835.0
5386,1845.0
5387,1855.0
5388,1845.0
5389,1835.0
5390,1845.0
5391,1835.0
5392,1825.0
5393,1815.0
5394,1805.0
5395,1815.0
5396,1830.0
5397,1840.0
5398,1840.0
5399,1855.0
5400,1870.0
5401,1860.0
5402,1870.0
5403,1880.0
5404,1890.0
5405,1900.0
5406,1890.0
5407,1880.0
5408,1880.0
5409,1880.0
5410,1870.0
5411,1860.0
5412,1850.0
5413,1840.0
5414,1830.0
5415,1840.0
5416,1850.0
5417,1850.0
5418,1860.0
5419,1850.0
5420,1860.0
5421,1850.0
5422,1840.0
5423,1830.0
5424,1840.0
5425,1850.0
5426,1860.0
5427,1850.0
5428,1860.0
5429,1870.0
5430,1860.0
5431,1850.0
5432,1860.0
5433,1870.0
5434,1860.0
5435,1860.0
5436,1850.0
5437,1840.0
5438,1830.0
5439,1820.0
5440,1830.0
5441,1840.0
5442,1850.0
5443,1860.0
5444,1870.0
5445,1860.0
5446,1850.0
5447,1840.0
5448,1850.0
5449,1840.0
5450,1850.0
5451,1860.0
5452,1870.0
5453,1880.0
5454,1890.0
5455,1880.0
5456,1870.0
5457,1880.0
5458,1870.0
5459,1860.0
5460,1850.0
5461,1860.0
5462,1870.0
5463,1870.0
5464,1860.0
5465,1870.0
5466,1880.0
5467,1870.0
5468,1885.0
5469,1895.0
5470,1905.0
5471,1895.0
5472,1885.0
5473,1895.0
5474,1885.0
5475,1895.0
5476,1905.0
5477,1915.0
5478,1905.0
5479,1915.0
5480,1925.0
5481,1935.0
5482,1945.0
5483,1935.0
5484,1925.0
5485,1915.0
5486,1905.0
5487,1895.0
5488,1885.0
5489,1895.0
5490,1905.0
5491,1915.0
5492,1905.0
5493,1895.0
5494,1895.0
5495,1905.0
5496,1915.0
5497,1925.0
5498,1915.0
5499,1905.0
5500,1895.0
5501,1885.0
5502,1895.0
5503,1885.0
5504,1875.0
5505,1865.0
5506,1875.0
5507,1865.0
5508,1855.0
5509,1845.0
5510,1835.0
5511,1825.0
5512,1835.0
5513,1845.0
5514,1835.0
5515,1845.0
5516,1845.0
5517,1835.0
5518,1845.0
5519,1835.0
5520,1825.0
5521,1815.0
5522,1825.0
5523,1835.0
5524,1835.0
5525,1825.0
5526,1815.0
5527,1825.0
5528,1835.0
5529,1825.0
5530,1815.0
5531,1805.0
5532,1815.0
5533,1825.0
5534,1815.0
5535,1825.0
5536,1835.0
5537,1845.0
5538,1855.0
5539,1870.0
5540,1860.0
5541,1870.0
5542,1880.0
5543,1870.0
5544,1880.0
5545,1890.0
5546,1880.0
5547,1890.0
5548,1890.0
5549,1880.0
5550,1890.0
5551,1900.0
5552,1890.0
5553,1880.0
5554,1890.0
5555,1880.0
5556,1870.0
5557,1880.0
5558,1890.0
5559,1900.0
5560,1890.0
5561,1880.0
5562,1890.0
5563,1880.0
5564,1890.0
5565,1880.0
5566,1895.0
5567,1885.0
5568,1875.0
5569,1885.0
5570,1895.0
5571,1885.0
5572,1875.0
5573,1885.0
5574,1895.0
5575,1885.0
5576,1895.0
5577,1905.0
5578,1915.0
5579,1905.0
5580,1895.0
5581,1885.0
5582,1875.0
5583,1865.0
5584,1855.0
5585,1845.0
5586,1835.0
5587,1835.0
5588,1825.0
5589,1835.0
5590,1825.0
5591,1835.0
5592,1845.0
5593,1835.0
5594,1825.0
